,Unnamed: 0,MEA_DDHR,PLANT,LOC,X24H_TMA,X48H_TMA,X24H_COND_LOC_PROB,X48H_COND_LOC_PROB,X24H_COND_LOC,X48H_COND_LOC
1213,1213,2019-08-12 17:30,1,2,2019-08-13 17:30:00,2019-08-14 17:30:00,0.0,0.0,0,0
1214,1214,2019-08-12 17:30,2,1,2019-08-13 17:30:00,2019-08-14 17:30:00,0.0,0.0,0,0
1215,1215,2019-08-12 18:00,2,3,2019-08-13 18:00:00,2019-08-14 18:00:00,0.0,0.0,0,0
1216,1216,2019-08-12 18:00,1,2,2019-08-13 18:00:00,2019-08-14 18:00:00,0.01,0.0,0,0
1217,1217,2019-08-13 6:00,1,2,2019-08-14 06:00:00,2019-08-15 06:00:00,0.0,0.07,0,0
1218,1218,2019-08-13 9:30,2,2,2019-08-14 09:30:00,2019-08-15 09:30:00,0.0,0.03,0,0
1219,1219,2019-08-13 10:30,2,2,2019-08-14 10:30:00,2019-08-15 10:30:00,0.0,0.03,0,0
1220,1220,2019-08-14 1:30,1,1,2019-08-15 01:30:00,2019-08-16 01:30:00,0.08,0.02,0,0
1221,1221,2019-08-14 3:30,2,2,2019-08-15 03:30:00,2019-08-16 03:30:00,0.05,0.0,0,0
1222,1222,2019-08-14 5:30,1,2,2019-08-15 05:30:00,2019-08-16 05:30:00,0.08,0.0,0,0
1223,1223,2019-08-14 5:30,1,1,2019-08-15 05:30:00,2019-08-16 05:30:00,0.09,0.0,0,0
1224,1224,2019-08-14 5:30,2,1,2019-08-15 05:30:00,2019-08-16 05:30:00,0.01,0.0,0,0
1225,1225,2019-08-15 0:30,1,2,2019-08-16 00:30:00,2019-08-17 00:30:00,0.03,0.04,0,0
1226,1226,2019-08-15 3:30,2,1,2019-08-16 03:30:00,2019-08-17 03:30:00,0.0,0.03,0,0
1227,1227,2019-08-15 4:30,1,2,2019-08-16 04:30:00,2019-08-17 04:30:00,0.0,0.04,0,0
1228,1228,2019-08-15 6:00,2,2,2019-08-16 06:00:00,2019-08-17 06:00:00,0.0,0.0,0,0
1229,1229,2019-08-15 6:00,2,1,2019-08-16 06:00:00,2019-08-17 06:00:00,0.0,0.0,0,0
1230,1230,2019-08-15 7:00,1,2,2019-08-16 07:00:00,2019-08-17 07:00:00,0.0,0.0,0,0
1231,1231,2019-08-15 9:30,1,1,2019-08-16 09:30:00,2019-08-17 09:30:00,0.03,0.01,0,0
1232,1232,2019-08-15 10:00,2,1,2019-08-16 10:00:00,2019-08-17 10:00:00,0.02,0.0,0,0
1233,1233,2019-08-16 3:30,1,1,2019-08-17 03:30:00,2019-08-18 03:30:00,0.11,0.0,0,0
1234,1234,2019-08-16 4:00,1,2,2019-08-17 04:00:00,2019-08-18 04:00:00,0.09,0.0,0,0
1235,1235,2019-08-16 4:30,1,1,2019-08-17 04:30:00,2019-08-18 04:30:00,0.07,0.0,0,0
1236,1236,2019-08-16 5:30,1,3,2019-08-17 05:30:00,2019-08-18 05:30:00,0.0,0.0,0,0
1237,1237,2019-08-16 10:00,1,1,2019-08-17 10:00:00,2019-08-18 10:00:00,0.01,0.0,0,0
1238,1238,2019-08-16 18:30,2,3,2019-08-17 18:30:00,2019-08-18 18:30:00,0.01,0.01,0,0
1239,1239,2019-08-16 20:30,2,2,2019-08-17 20:30:00,2019-08-18 20:30:00,0.03,0.0,0,0
1240,1240,2019-08-16 21:00,2,2,2019-08-17 21:00:00,2019-08-18 21:00:00,0.03,0.0,0,0
1241,1241,2019-08-16 22:00,1,1,2019-08-17 22:00:00,2019-08-18 22:00:00,0.05,0.0,0,0
1242,1242,2019-08-16 22:30,1,1,2019-08-17 22:30:00,2019-08-18 22:30:00,0.01,0.0,0,0
1243,1243,2019-08-17 2:00,1,3,2019-08-18 02:00:00,2019-08-19 02:00:00,0.02,0.0,0,0
1244,1244,2019-08-17 8:00,1,3,2019-08-18 08:00:00,2019-08-19 08:00:00,0.0,0.0,0,0
1245,1245,2019-08-17 12:00,2,3,2019-08-18 12:00:00,2019-08-19 12:00:00,0.0,0.0,0,0
1246,1246,2019-08-17 21:30,2,1,2019-08-18 21:30:00,2019-08-19 21:30:00,0.0,0.0,0,0
1247,1247,2019-08-17 22:00,2,1,2019-08-18 22:00:00,2019-08-19 22:00:00,0.0,0.0,0,0
1248,1248,2019-08-17 23:30,1,3,2019-08-18 23:30:00,2019-08-19 23:30:00,0.0,0.0,0,0
1249,1249,2019-08-18 2:00,1,3,2019-08-19 02:00:00,2019-08-20 02:00:00,0.0,0.0,0,0
1250,1250,2019-08-18 2:30,2,3,2019-08-19 02:30:00,2019-08-20 02:30:00,0.0,0.0,0,0
1251,1251,2019-08-18 3:00,1,1,2019-08-19 03:00:00,2019-08-20 03:00:00,0.0,0.0,0,0
1252,1252,2019-08-18 6:30,2,1,2019-08-19 06:30:00,2019-08-20 06:30:00,0.0,0.0,0,0
1253,1253,2019-08-18 7:30,2,1,2019-08-19 07:30:00,2019-08-20 07:30:00,0.0,0.0,0,0
1254,1254,2019-08-18 12:30,2,3,2019-08-19 12:30:00,2019-08-20 12:30:00,0.0,0.0,0,0
1255,1255,2019-08-18 16:30,2,1,2019-08-19 16:30:00,2019-08-20 16:30:00,0.01,0.0,0,0
1256,1256,2019-08-18 17:30,2,1,2019-08-19 17:30:00,2019-08-20 17:30:00,0.0,0.0,0,0
1257,1257,2019-08-18 20:00,1,3,2019-08-19 20:00:00,2019-08-20 20:00:00,0.0,0.0,0,0
1258,1258,2019-08-18 20:30,1,1,2019-08-19 20:30:00,2019-08-20 20:30:00,0.0,0.0,0,0
1259,1259,2019-08-18 21:00,1,1,2019-08-19 21:00:00,2019-08-20 21:00:00,0.0,0.0,0,0
1260,1260,2019-08-19 2:30,1,1,2019-08-20 02:30:00,2019-08-21 02:30:00,0.0,0.0,0,0
1261,1261,2019-08-19 3:00,2,3,2019-08-20 03:00:00,2019-08-21 03:00:00,0.0,0.0,0,0
1262,1262,2019-08-19 3:00,1,3,2019-08-20 03:00:00,2019-08-21 03:00:00,0.0,0.0,0,0
1263,1263,2019-08-19 11:00,2,2,2019-08-20 11:00:00,2019-08-21 11:00:00,0.0,0.0,0,0
1264,1264,2019-08-19 14:00,1,2,2019-08-20 14:00:00,2019-08-21 14:00:00,0.0,0.0,0,0
1265,1265,2019-08-19 15:30,2,2,2019-08-20 15:30:00,2019-08-21 15:30:00,0.0,0.0,0,0
1266,1266,2019-08-19 15:30,2,1,2019-08-20 15:30:00,2019-08-21 15:30:00,0.0,0.0,0,0
1267,1267,2019-08-19 16:30,1,3,2019-08-20 16:30:00,2019-08-21 16:30:00,0.0,0.0,0,0
1268,1268,2019-08-19 22:30,2,1,2019-08-20 22:30:00,2019-08-21 22:30:00,0.0,0.0,0,0
1269,1269,2019-08-20 2:30,1,1,2019-08-21 02:30:00,2019-08-22 02:30:00,0.0,0.0,0,0
1270,1270,2019-08-20 3:00,1,3,2019-08-21 03:00:00,2019-08-22 03:00:00,0.0,0.0,0,0
1271,1271,2019-08-20 8:00,1,3,2019-08-21 08:00:00,2019-08-22 08:00:00,0.0,0.0,0,0
1272,1272,2019-08-20 16:30,1,1,2019-08-21 16:30:00,2019-08-22 16:30:00,0.0,0.0,0,0
1273,1273,2019-08-20 17:30,1,3,2019-08-21 17:30:00,2019-08-22 17:30:00,0.0,0.01,0,0
1274,1274,2019-08-20 19:30,2,1,2019-08-21 19:30:00,2019-08-22 19:30:00,0.0,0.0,0,0
1275,1275,2019-08-20 23:30,2,1,2019-08-21 23:30:00,2019-08-22 23:30:00,0.0,0.0,0,0
1276,1276,2019-08-21 2:30,2,3,2019-08-22 02:30:00,2019-08-23 02:30:00,0.0,0.0,0,0
1277,1277,2019-08-21 10:30,2,3,2019-08-22 10:30:00,2019-08-23 10:30:00,0.0,0.0,0,0
1278,1278,2019-08-21 13:00,2,2,2019-08-22 13:00:00,2019-08-23 13:00:00,0.0,0.0,0,0
1279,1279,2019-08-21 13:00,1,1,2019-08-22 13:00:00,2019-08-23 13:00:00,0.0,0.01,0,0
1280,1280,2019-08-21 14:00,2,1,2019-08-22 14:00:00,2019-08-23 14:00:00,0.0,0.02,0,0
1281,1281,2019-08-21 14:30,2,1,2019-08-22 14:30:00,2019-08-23 14:30:00,0.0,0.01,0,0
1282,1282,2019-08-21 15:00,2,3,2019-08-22 15:00:00,2019-08-23 15:00:00,0.01,0.01,0,0
1283,1283,2019-08-22 1:00,2,3,2019-08-23 01:00:00,2019-08-24 01:00:00,0.0,0.0,0,0
1284,1284,2019-08-22 2:30,1,2,2019-08-23 02:30:00,2019-08-24 02:30:00,0.0,0.0,0,0
1285,1285,2019-08-22 3:30,2,1,2019-08-23 03:30:00,2019-08-24 03:30:00,0.0,0.0,0,0
1286,1286,2019-08-22 4:00,2,1,2019-08-23 04:00:00,2019-08-24 04:00:00,0.0,0.0,0,0
1287,1287,2019-08-22 5:30,1,3,2019-08-23 05:30:00,2019-08-24 05:30:00,0.0,0.0,0,0
1288,1288,2019-08-22 6:30,2,2,2019-08-23 06:30:00,2019-08-24 06:30:00,0.0,0.0,0,0
1289,1289,2019-08-22 7:00,2,3,2019-08-23 07:00:00,2019-08-24 07:00:00,0.0,0.0,0,0
1290,1290,2019-08-22 9:30,1,3,2019-08-23 09:30:00,2019-08-24 09:30:00,0.0,0.0,0,0
1291,1291,2019-08-22 12:00,2,2,2019-08-23 12:00:00,2019-08-24 12:00:00,0.0,0.0,0,0
1292,1292,2019-08-22 12:30,1,3,2019-08-23 12:30:00,2019-08-24 12:30:00,0.0,0.0,0,0
1293,1293,2019-08-22 14:30,1,3,2019-08-23 14:30:00,2019-08-24 14:30:00,0.01,0.01,0,0
1294,1294,2019-08-22 16:00,1,2,2019-08-23 16:00:00,2019-08-24 16:00:00,0.04,0.02,0,0
1295,1295,2019-08-22 16:30,1,1,2019-08-23 16:30:00,2019-08-24 16:30:00,0.06,0.01,0,0
1296,1296,2019-08-22 16:30,2,3,2019-08-23 16:30:00,2019-08-24 16:30:00,0.02,0.01,0,0
1297,1297,2019-08-22 17:30,2,2,2019-08-23 17:30:00,2019-08-24 17:30:00,0.01,0.01,0,0
1298,1298,2019-08-22 19:30,2,1,2019-08-23 19:30:00,2019-08-24 19:30:00,0.0,0.02,0,0
1299,1299,2019-08-22 20:30,1,2,2019-08-23 20:30:00,2019-08-24 20:30:00,0.0,0.0,0,0
1300,1300,2019-08-22 20:30,2,3,2019-08-23 20:30:00,2019-08-24 20:30:00,0.0,0.0,0,0
1301,1301,2019-08-23 2:00,1,1,2019-08-24 02:00:00,2019-08-25 02:00:00,0.0,0.0,0,0
1302,1302,2019-08-23 5:00,1,3,2019-08-24 05:00:00,2019-08-25 05:00:00,0.0,0.0,0,0
1303,1303,2019-08-23 15:30,2,2,2019-08-24 15:30:00,2019-08-25 15:30:00,0.01,0.0,0,0
1304,1304,2019-08-23 17:30,1,2,2019-08-24 17:30:00,2019-08-25 17:30:00,0.01,0.0,0,0
1305,1305,2019-08-23 20:00,2,2,2019-08-24 20:00:00,2019-08-25 20:00:00,0.0,0.0,0,0
1306,1306,2019-08-24 2:30,1,3,2019-08-25 02:30:00,2019-08-26 02:30:00,0.0,0.0,0,0
1307,1307,2019-08-24 3:00,2,1,2019-08-25 03:00:00,2019-08-26 03:00:00,0.0,0.0,0,0
1308,1308,2019-08-24 5:00,1,1,2019-08-25 05:00:00,2019-08-26 05:00:00,0.0,0.0,0,0
1309,1309,2019-08-24 6:00,1,1,2019-08-25 06:00:00,2019-08-26 06:00:00,0.0,0.0,0,0
1310,1310,2019-08-24 8:00,1,1,2019-08-25 08:00:00,2019-08-26 08:00:00,0.0,0.0,0,0
1311,1311,2019-08-24 8:30,1,2,2019-08-25 08:30:00,2019-08-26 08:30:00,0.0,0.0,0,0
1312,1312,2019-08-24 9:00,2,2,2019-08-25 09:00:00,2019-08-26 09:00:00,0.0,0.0,0,0
1313,1313,2019-08-24 10:00,2,1,2019-08-25 10:00:00,2019-08-26 10:00:00,0.0,0.0,0,0
1314,1314,2019-08-24 12:30,2,1,2019-08-25 12:30:00,2019-08-26 12:30:00,0.0,0.0,0,0
1315,1315,2019-08-24 13:30,2,1,2019-08-25 13:30:00,2019-08-26 13:30:00,0.0,0.0,0,0
1316,1316,2019-08-24 16:30,1,2,2019-08-25 16:30:00,2019-08-26 16:30:00,0.0,0.0,0,0
1317,1317,2019-08-24 18:00,1,2,2019-08-25 18:00:00,2019-08-26 18:00:00,0.0,0.0,0,0
1318,1318,2019-08-24 18:30,2,2,2019-08-25 18:30:00,2019-08-26 18:30:00,0.0,0.0,0,0
1319,1319,2019-08-24 20:00,2,3,2019-08-25 20:00:00,2019-08-26 20:00:00,0.0,0.0,0,0
1320,1320,2019-08-24 21:00,1,2,2019-08-25 21:00:00,2019-08-26 21:00:00,0.0,0.0,0,0
1321,1321,2019-08-25 2:30,2,2,2019-08-26 02:30:00,2019-08-27 02:30:00,0.0,0.0,0,0
1322,1322,2019-08-25 3:30,1,2,2019-08-26 03:30:00,2019-08-27 03:30:00,0.0,0.0,0,0
1323,1323,2019-08-25 8:00,2,2,2019-08-26 08:00:00,2019-08-27 08:00:00,0.0,0.01,0,0
1324,1324,2019-08-25 8:30,2,2,2019-08-26 08:30:00,2019-08-27 08:30:00,0.0,0.01,0,0
1325,1325,2019-08-25 13:00,2,1,2019-08-26 13:00:00,2019-08-27 13:00:00,0.0,0.0,0,0
1326,1326,2019-08-25 17:00,2,2,2019-08-26 17:00:00,2019-08-27 17:00:00,0.0,0.0,0,0
1327,1327,2019-08-26 0:00,1,3,2019-08-27 00:00:00,2019-08-28 00:00:00,0.01,0.0,0,0
1328,1328,2019-08-26 1:00,2,1,2019-08-27 01:00:00,2019-08-28 01:00:00,0.01,0.02,0,0
1329,1329,2019-08-26 1:00,2,2,2019-08-27 01:00:00,2019-08-28 01:00:00,0.01,0.01,0,0
1330,1330,2019-08-26 2:00,1,3,2019-08-27 02:00:00,2019-08-28 02:00:00,0.0,0.0,0,0
1331,1331,2019-08-26 7:00,1,3,2019-08-27 07:00:00,2019-08-28 07:00:00,0.0,0.0,0,0
1332,1332,2019-08-26 7:30,1,1,2019-08-27 07:30:00,2019-08-28 07:30:00,0.0,0.0,0,0
1333,1333,2019-08-26 16:00,2,1,2019-08-27 16:00:00,2019-08-28 16:00:00,0.0,0.01,0,0
1334,1334,2019-08-26 17:00,1,3,2019-08-27 17:00:00,2019-08-28 17:00:00,0.0,0.0,0,0
1335,1335,2019-08-27 1:30,2,2,2019-08-28 01:30:00,2019-08-29 01:30:00,0.01,0.0,0,0
1336,1336,2019-08-27 6:30,2,2,2019-08-28 06:30:00,2019-08-29 06:30:00,0.0,0.01,0,0
1337,1337,2019-08-27 7:00,2,3,2019-08-28 07:00:00,2019-08-29 07:00:00,0.0,0.01,0,0
1338,1338,2019-08-27 7:30,2,1,2019-08-28 07:30:00,2019-08-29 07:30:00,0.0,0.0,0,0
1339,1339,2019-08-27 10:30,1,2,2019-08-28 10:30:00,2019-08-29 10:30:00,0.01,0.09,0,0
1340,1340,2019-08-27 11:00,1,3,2019-08-28 11:00:00,2019-08-29 11:00:00,0.01,0.05,0,0
1341,1341,2019-08-27 12:00,1,3,2019-08-28 12:00:00,2019-08-29 12:00:00,0.0,0.02,0,0
1342,1342,2019-08-27 12:30,1,1,2019-08-28 12:30:00,2019-08-29 12:30:00,0.01,0.01,0,0
1343,1343,2019-08-27 13:00,2,1,2019-08-28 13:00:00,2019-08-29 13:00:00,0.01,0.03,0,0
1344,1344,2019-08-27 18:30,1,1,2019-08-28 18:30:00,2019-08-29 18:30:00,0.01,0.02,0,0
1345,1345,2019-08-28 0:00,1,2,2019-08-29 00:00:00,2019-08-30 00:00:00,0.0,0.0,0,0
1346,1346,2019-08-28 0:00,2,1,2019-08-29 00:00:00,2019-08-30 00:00:00,0.01,0.0,0,0
1347,1347,2019-08-28 0:00,2,2,2019-08-29 00:00:00,2019-08-30 00:00:00,0.0,0.0,0,0
1348,1348,2019-08-28 0:00,2,3,2019-08-29 00:00:00,2019-08-30 00:00:00,0.0,0.0,0,0
1349,1349,2019-08-28 0:30,1,1,2019-08-29 00:30:00,2019-08-30 00:30:00,0.0,0.0,0,0
1350,1350,2019-08-28 0:30,2,3,2019-08-29 00:30:00,2019-08-30 00:30:00,0.0,0.0,0,0
1351,1351,2019-08-28 3:00,2,2,2019-08-29 03:00:00,2019-08-30 03:00:00,0.01,0.0,0,0
1352,1352,2019-08-28 3:30,2,2,2019-08-29 03:30:00,2019-08-30 03:30:00,0.01,0.0,0,0
1353,1353,2019-08-28 4:30,2,1,2019-08-29 04:30:00,2019-08-30 04:30:00,0.0,0.0,0,0
1354,1354,2019-08-28 7:00,1,3,2019-08-29 07:00:00,2019-08-30 07:00:00,0.01,0.0,0,0
1355,1355,2019-08-28 8:00,1,2,2019-08-29 08:00:00,2019-08-30 08:00:00,0.0,0.0,0,0
1356,1356,2019-08-28 13:30,2,3,2019-08-29 13:30:00,2019-08-30 13:30:00,0.01,0.01,0,0
1357,1357,2019-08-28 13:30,1,3,2019-08-29 13:30:00,2019-08-30 13:30:00,0.01,0.0,0,0
1358,1358,2019-08-28 15:00,1,2,2019-08-29 15:00:00,2019-08-30 15:00:00,0.04,0.0,0,0
1359,1359,2019-08-28 21:00,2,3,2019-08-29 21:00:00,2019-08-30 21:00:00,0.02,0.0,0,0
1360,1360,2019-08-29 0:00,1,3,2019-08-30 00:00:00,2019-08-31 00:00:00,0.0,0.0,0,0
1361,1361,2019-08-29 8:00,1,2,2019-08-30 08:00:00,2019-08-31 08:00:00,0.0,0.0,0,0
1362,1362,2019-08-29 10:30,1,2,2019-08-30 10:30:00,2019-08-31 10:30:00,0.0,0.0,0,0
1363,1363,2019-08-29 11:30,2,3,2019-08-30 11:30:00,2019-08-31 11:30:00,0.0,0.0,0,0
1364,1364,2019-08-29 15:00,1,2,2019-08-30 15:00:00,2019-08-31 15:00:00,0.0,0.03,0,0
1365,1365,2019-08-30 6:00,2,2,2019-08-31 06:00:00,2019-09-01 06:00:00,0.0,0.0,0,0
1366,1366,2019-08-30 8:00,2,2,2019-08-31 08:00:00,2019-09-01 08:00:00,0.0,0.0,0,0
1367,1367,2019-08-31 0:00,1,3,2019-09-01 00:00:00,2019-09-02 00:00:00,0.0,0.0,0,0
1368,1368,2019-08-31 0:30,2,3,2019-09-01 00:30:00,2019-09-02 00:30:00,0.0,0.0,0,0
1369,1369,2019-08-31 1:00,2,1,2019-09-01 01:00:00,2019-09-02 01:00:00,0.01,0.0,0,0
1370,1370,2019-08-31 3:00,2,2,2019-09-01 03:00:00,2019-09-02 03:00:00,0.0,0.0,0,0
1371,1371,2019-08-31 4:30,2,1,2019-09-01 04:30:00,2019-09-02 04:30:00,0.0,0.0,0,0
1372,1372,2019-08-31 5:00,1,3,2019-09-01 05:00:00,2019-09-02 05:00:00,0.0,0.0,0,0
1373,1373,2019-09-01 0:30,1,2,2019-09-02 00:30:00,2019-09-03 00:30:00,0.0,0.0,0,0
1374,1374,2019-09-01 0:30,1,3,2019-09-02 00:30:00,2019-09-03 00:30:00,0.0,0.0,0,0
1375,1375,2019-09-01 1:30,2,3,2019-09-02 01:30:00,2019-09-03 01:30:00,0.0,0.0,0,0
1376,1376,2019-09-01 2:30,1,2,2019-09-02 02:30:00,2019-09-03 02:30:00,0.0,0.0,0,0
1377,1377,2019-09-01 3:30,1,3,2019-09-02 03:30:00,2019-09-03 03:30:00,0.0,0.0,0,0
1378,1378,2019-09-01 5:00,2,2,2019-09-02 05:00:00,2019-09-03 05:00:00,0.0,0.0,0,0
1379,1379,2019-09-01 7:00,1,3,2019-09-02 07:00:00,2019-09-03 07:00:00,0.0,0.0,0,0
1380,1380,2019-09-02 1:30,2,1,2019-09-03 01:30:00,2019-09-04 01:30:00,0.0,0.0,0,0
1381,1381,2019-09-02 7:30,2,2,2019-09-03 07:30:00,2019-09-04 07:30:00,0.0,0.0,0,0
1382,1382,2019-09-02 10:30,1,1,2019-09-03 10:30:00,2019-09-04 10:30:00,0.01,0.01,0,0
1383,1383,2019-09-02 11:30,1,3,2019-09-03 11:30:00,2019-09-04 11:30:00,0.0,0.04,0,0
1384,1384,2019-09-02 15:30,1,2,2019-09-03 15:30:00,2019-09-04 15:30:00,0.0,0.03,0,0
1385,1385,2019-09-03 0:30,2,2,2019-09-04 00:30:00,2019-09-05 00:30:00,0.0,0.0,0,0
1386,1386,2019-09-03 6:30,1,2,2019-09-04 06:30:00,2019-09-05 06:30:00,0.0,0.01,0,0
1387,1387,2019-09-03 7:30,2,3,2019-09-04 07:30:00,2019-09-05 07:30:00,0.0,0.0,0,0
1388,1388,2019-09-03 8:30,2,2,2019-09-04 08:30:00,2019-09-05 08:30:00,0.0,0.0,0,0
1389,1389,2019-09-03 9:30,1,2,2019-09-04 09:30:00,2019-09-05 09:30:00,0.04,0.0,0,0
1390,1390,2019-09-03 11:30,1,3,2019-09-04 11:30:00,2019-09-05 11:30:00,0.04,0.01,0,0
1391,1391,2019-09-03 12:30,1,1,2019-09-04 12:30:00,2019-09-05 12:30:00,0.06,0.0,0,0
1392,1392,2019-09-03 14:30,2,2,2019-09-04 14:30:00,2019-09-05 14:30:00,0.02,0.0,0,0
1393,1393,2019-09-03 18:30,2,1,2019-09-04 18:30:00,2019-09-05 18:30:00,0.0,0.0,0,0
1394,1394,2019-09-03 19:00,1,3,2019-09-04 19:00:00,2019-09-05 19:00:00,0.0,0.0,0,0
1395,1395,2019-09-04 0:30,2,2,2019-09-05 00:30:00,2019-09-06 00:30:00,0.0,0.01,0,0
1396,1396,2019-09-04 1:00,1,1,2019-09-05 01:00:00,2019-09-06 01:00:00,0.0,0.01,0,0
1397,1397,2019-09-04 2:30,2,2,2019-09-05 02:30:00,2019-09-06 02:30:00,0.0,0.01,0,0
1398,1398,2019-09-04 5:00,1,2,2019-09-05 05:00:00,2019-09-06 05:00:00,0.0,0.0,0,0
1399,1399,2019-09-04 7:00,1,2,2019-09-05 07:00:00,2019-09-06 07:00:00,0.02,0.0,0,0
1400,1400,2019-09-04 8:00,1,3,2019-09-05 08:00:00,2019-09-06 08:00:00,0.0,0.0,0,0
1401,1401,2019-09-04 9:30,1,3,2019-09-05 09:30:00,2019-09-06 09:30:00,0.0,0.0,0,0
1402,1402,2019-09-04 12:30,2,3,2019-09-05 12:30:00,2019-09-06 12:30:00,0.0,0.0,0,0
1403,1403,2019-09-04 13:00,1,2,2019-09-05 13:00:00,2019-09-06 13:00:00,0.0,0.0,0,0
1404,1404,2019-09-04 16:00,2,1,2019-09-05 16:00:00,2019-09-06 16:00:00,0.01,0.01,0,0
1405,1405,2019-09-04 18:00,1,1,2019-09-05 18:00:00,2019-09-06 18:00:00,0.0,0.01,0,0
1406,1406,2019-09-04 18:30,1,1,2019-09-05 18:30:00,2019-09-06 18:30:00,0.0,0.02,0,0
1407,1407,2019-09-04 18:30,1,2,2019-09-05 18:30:00,2019-09-06 18:30:00,0.0,0.02,0,0
1408,1408,2019-09-04 19:00,2,1,2019-09-05 19:00:00,2019-09-06 19:00:00,0.0,0.0,0,0
1409,1409,2019-09-04 20:00,1,3,2019-09-05 20:00:00,2019-09-06 20:00:00,0.0,0.0,0,0
1410,1410,2019-09-04 23:30,1,2,2019-09-05 23:30:00,2019-09-06 23:30:00,0.01,0.0,0,0
1411,1411,2019-09-05 1:30,1,2,2019-09-06 01:30:00,2019-09-07 01:30:00,0.01,0.02,0,0
1412,1412,2019-09-05 3:30,2,1,2019-09-06 03:30:00,2019-09-07 03:30:00,0.01,0.05,0,0
1413,1413,2019-09-05 9:00,2,2,2019-09-06 09:00:00,2019-09-07 09:00:00,0.0,0.17,0,1
1414,1414,2019-09-05 11:30,2,1,2019-09-06 11:30:00,2019-09-07 11:30:00,0.01,0.11,0,0
1415,1415,2019-09-05 23:00,1,2,2019-09-06 23:00:00,2019-09-07 23:00:00,0.0,0.13,0,0
1416,1416,2019-09-06 1:00,1,2,2019-09-07 01:00:00,2019-09-08 01:00:00,0.01,0.02,0,0
1417,1417,2019-09-06 4:00,1,2,2019-09-07 04:00:00,2019-09-08 04:00:00,0.15,0.0,1,0
1418,1418,2019-09-06 6:30,2,2,2019-09-07 06:30:00,2019-09-08 06:30:00,0.13,0.0,0,0
1419,1419,2019-09-06 10:00,1,2,2019-09-07 10:00:00,2019-09-08 10:00:00,0.1,0.0,0,0
1420,1420,2019-09-06 11:00,2,3,2019-09-07 11:00:00,2019-09-08 11:00:00,0.18,0.0,1,0
1421,1421,2019-09-06 15:00,2,1,2019-09-07 15:00:00,2019-09-08 15:00:00,0.14,0.0,1,0
1422,1422,2019-09-06 15:30,2,2,2019-09-07 15:30:00,2019-09-08 15:30:00,0.22,0.0,1,0
1423,1423,2019-09-06 16:00,2,3,2019-09-07 16:00:00,2019-09-08 16:00:00,0.19,0.0,1,0
1424,1424,2019-09-06 19:00,1,2,2019-09-07 19:00:00,2019-09-08 19:00:00,0.18,0.0,1,0
1425,1425,2019-09-06 22:00,1,3,2019-09-07 22:00:00,2019-09-08 22:00:00,0.12,0.0,0,0
1426,1426,2019-09-07 2:30,1,1,2019-09-08 02:30:00,2019-09-09 02:30:00,0.0,0.0,0,0
1427,1427,2019-09-07 3:30,1,2,2019-09-08 03:30:00,2019-09-09 03:30:00,0.0,0.0,0,0
1428,1428,2019-09-07 7:00,2,3,2019-09-08 07:00:00,2019-09-09 07:00:00,0.0,0.0,0,0
1429,1429,2019-09-07 9:00,1,3,2019-09-08 09:00:00,2019-09-09 09:00:00,0.0,0.0,0,0
1430,1430,2019-09-07 10:00,1,3,2019-09-08 10:00:00,2019-09-09 10:00:00,0.0,0.0,0,0
1431,1431,2019-09-07 10:30,2,3,2019-09-08 10:30:00,2019-09-09 10:30:00,0.0,0.0,0,0
1432,1432,2019-09-07 16:00,2,3,2019-09-08 16:00:00,2019-09-09 16:00:00,0.0,0.0,0,0
1433,1433,2019-09-07 22:00,1,1,2019-09-08 22:00:00,2019-09-09 22:00:00,0.0,0.02,0,0
1434,1434,2019-09-08 0:30,1,2,2019-09-09 00:30:00,2019-09-10 00:30:00,0.0,0.0,0,0
1435,1435,2019-09-08 3:00,1,2,2019-09-09 03:00:00,2019-09-10 03:00:00,0.0,0.0,0,0
1436,1436,2019-09-08 4:00,2,3,2019-09-09 04:00:00,2019-09-10 04:00:00,0.0,0.0,0,0
1437,1437,2019-09-08 4:30,2,2,2019-09-09 04:30:00,2019-09-10 04:30:00,0.0,0.0,0,0
1438,1438,2019-09-08 7:30,2,1,2019-09-09 07:30:00,2019-09-10 07:30:00,0.0,0.0,0,0
1439,1439,2019-09-08 9:30,1,2,2019-09-09 09:30:00,2019-09-10 09:30:00,0.0,0.0,0,0
1440,1440,2019-09-08 10:00,1,3,2019-09-09 10:00:00,2019-09-10 10:00:00,0.0,0.0,0,0
1441,1441,2019-09-08 17:00,1,1,2019-09-09 17:00:00,2019-09-10 17:00:00,0.0,0.08,0,0
1442,1442,2019-09-08 21:00,2,1,2019-09-09 21:00:00,2019-09-10 21:00:00,0.0,0.06,0,0
1443,1443,2019-09-08 23:00,2,1,2019-09-09 23:00:00,2019-09-10 23:00:00,0.0,0.02,0,0
1444,1444,2019-09-09 0:00,2,3,2019-09-10 00:00:00,2019-09-11 00:00:00,0.0,0.08,0,0
1445,1445,2019-09-09 0:30,1,2,2019-09-10 00:30:00,2019-09-11 00:30:00,0.0,0.07,0,0
1446,1446,2019-09-09 0:30,2,1,2019-09-10 00:30:00,2019-09-11 00:30:00,0.0,0.02,0,0
1447,1447,2019-09-09 1:00,1,1,2019-09-10 01:00:00,2019-09-11 01:00:00,0.0,0.08,0,0
